"id";"latitude";"longitude";"depth";"yearcollected";"tname"
367490324;55.23;-6.32;;2007;"Saccorhiza polyschides"
367490373;57.22;-7.34;;1984;"Saccorhiza polyschides"
367490399;55.20;-6.65;;2009;"Saccorhiza polyschides"
367491148;50.22;-3.98;;2006;"Saccorhiza polyschides"
367491192;50.46;-3.49;;2008;"Saccorhiza polyschides"
367491718;54.66;-8.78;;2010;"Saccorhiza polyschides"
367491811;50.33;-4.12;;2011;"Saccorhiza polyschides"
367491902;51.70;-5.26;;2011;"Saccorhiza polyschides"
367492120;52.78;-4.54;;2009;"Saccorhiza polyschides"
367492458;56.97;-6.66;;2004;"Saccorhiza polyschides"
367492461;57.72;-6.97;;2011;"Saccorhiza polyschides"
367493380;50.28;-4.02;;2008;"Saccorhiza polyschides"
367494255;49.97;-6.27;;2011;"Saccorhiza polyschides"
367494468;50.39;-3.50;;2012;"Saccorhiza polyschides"
367495032;50.61;-1.94;;1999;"Saccorhiza polyschides"
367495057;54.25;-5.60;;2012;"Saccorhiza polyschides"
367496076;49.92;-6.27;;2011;"Saccorhiza polyschides"
367497527;50.55;-2.44;;2007;"Saccorhiza polyschides"
367497859;50.36;-3.50;;2009;"Saccorhiza polyschides"
367498099;54.07;-4.77;;2005;"Saccorhiza polyschides"
367499007;59.33;-2.91;;1997;"Saccorhiza polyschides"
367499190;50.61;-1.94;;1999;"Saccorhiza polyschides"
367499294;52.90;-4.64;;2009;"Saccorhiza polyschides"
367499887;50.29;-4.05;;2011;"Saccorhiza polyschides"
367500102;51.73;-5.21;;2011;"Saccorhiza polyschides"
367500138;49.95;-6.24;;2004;"Saccorhiza polyschides"
367500194;56.89;-6.11;;2011;"Saccorhiza polyschides"
367500337;54.06;-4.80;;2011;"Saccorhiza polyschides"
367500369;51.86;-5.33;;2009;"Saccorhiza polyschides"
367500724;51.96;-5.11;;2012;"Saccorhiza polyschides"
367500867;50.70;-2.80;;2004;"Saccorhiza polyschides"
367501047;54.11;-4.52;;2005;"Saccorhiza polyschides"
367501195;50.04;-5.04;;2007;"Saccorhiza polyschides"
367501258;51.96;-5.12;;2007;"Saccorhiza polyschides"
367501449;60.10;-1.07;;2011;"Saccorhiza polyschides"
367501635;50.04;-5.04;;2003;"Saccorhiza polyschides"
367502010;55.20;-6.65;;2009;"Saccorhiza polyschides"
367502368;54.04;-4.80;;2009;"Saccorhiza polyschides"
367502720;50.31;-4.66;;2011;"Saccorhiza polyschides"
367502917;50.06;-5.05;;2004;"Saccorhiza polyschides"
367504082;55.73;-5.59;;2006;"Saccorhiza polyschides"
367504165;51.60;-4.90;;1998;"Saccorhiza polyschides"
367504192;49.88;-6.33;;2010;"Saccorhiza polyschides"
367504391;54.06;-4.75;;2012;"Saccorhiza polyschides"
367504476;51.75;-5.18;;2007;"Saccorhiza polyschides"
367505212;56.69;-6.49;;2003;"Saccorhiza polyschides"
367506026;57.23;-7.30;;1984;"Saccorhiza polyschides"
367506096;56.83;-6.22;;2012;"Saccorhiza polyschides"
367507047;50.29;-4.06;;2011;"Saccorhiza polyschides"
367507348;51.97;-5.09;;2012;"Saccorhiza polyschides"
367507438;58.02;-5.40;;1996;"Saccorhiza polyschides"
367508860;50.29;-4.06;;2006;"Saccorhiza polyschides"
367510013;50.59;-4.87;;2012;"Saccorhiza polyschides"
367510156;54.76;-5.00;;2004;"Saccorhiza polyschides"
367510476;50.55;-2.41;;1998;"Saccorhiza polyschides"
367510607;51.73;-5.24;;2009;"Saccorhiza polyschides"
367510660;50.32;-4.15;;2012;"Saccorhiza polyschides"
367510681;55.24;-6.26;;2010;"Saccorhiza polyschides"
367510721;50.05;-5.04;;2012;"Saccorhiza polyschides"
367510801;51.60;-4.91;;1998;"Saccorhiza polyschides"
367510834;58.53;-4.64;;2011;"Saccorhiza polyschides"
367511646;58.89;-2.66;;2011;"Saccorhiza polyschides"
367511848;57.13;-6.10;;1980;"Saccorhiza polyschides"
367512203;50.06;-5.06;;2011;"Saccorhiza polyschides"
367512265;57.96;-5.35;;1996;"Saccorhiza polyschides"
367512465;55.28;-5.56;;2006;"Saccorhiza polyschides"
367512553;56.62;-6.49;;2003;"Saccorhiza polyschides"
367513037;49.71;-2.17;;2010;"Saccorhiza polyschides"
367513059;49.72;-2.18;;2007;"Saccorhiza polyschides"
367513614;55.28;-6.25;;2005;"Saccorhiza polyschides"
367513696;50.61;-2.24;;2009;"Saccorhiza polyschides"
367513923;50.31;-4.15;;2008;"Saccorhiza polyschides"
367514298;50.00;-5.16;;2012;"Saccorhiza polyschides"
367514728;50.04;-5.03;;2005;"Saccorhiza polyschides"
367514997;50.61;-2.02;;2008;"Saccorhiza polyschides"
367515057;50.34;-4.16;;2003;"Saccorhiza polyschides"
367515323;58.28;-6.87;;1982;"Saccorhiza polyschides"
367515695;50.45;-3.46;;2011;"Saccorhiza polyschides"
367515760;50.46;-3.47;;2009;"Saccorhiza polyschides"
367515936;54.08;-4.76;;2011;"Saccorhiza polyschides"
367515991;50.45;-3.52;;2007;"Saccorhiza polyschides"
367516197;50.04;-5.03;;2004;"Saccorhiza polyschides"
367516264;51.87;-5.33;;2000;"Saccorhiza polyschides"
367516276;54.06;-4.74;;2005;"Saccorhiza polyschides"
367516876;50.57;-2.41;;2007;"Saccorhiza polyschides"
367517138;57.48;-6.62;;1988;"Saccorhiza polyschides"
367517310;49.88;-6.35;;2010;"Saccorhiza polyschides"
367517404;57.13;-5.78;;1980;"Saccorhiza polyschides"
367517640;56.83;-5.80;;2003;"Saccorhiza polyschides"
367517869;58.10;-5.26;;1977;"Saccorhiza polyschides"
367518234;50.33;-4.14;;2008;"Saccorhiza polyschides"
367518472;49.40;-2.37;;2011;"Saccorhiza polyschides"
367518612;50.39;-3.48;;2006;"Saccorhiza polyschides"
367518830;49.93;-6.38;;2005;"Saccorhiza polyschides"
367519761;50.45;-3.50;;2011;"Saccorhiza polyschides"
367520063;50.39;-5.16;;2011;"Saccorhiza polyschides"
367520276;50.55;-2.44;;2007;"Saccorhiza polyschides"
367520475;55.75;-4.89;;2004;"Saccorhiza polyschides"
367521111;50.28;-3.93;;2010;"Saccorhiza polyschides"
367521125;50.04;-5.61;;2010;"Saccorhiza polyschides"
367521169;50.40;-3.48;;2006;"Saccorhiza polyschides"
367521535;55.42;-5.74;;2008;"Saccorhiza polyschides"
367521736;50.05;-5.05;;2011;"Saccorhiza polyschides"
367521854;50.61;-1.94;;1999;"Saccorhiza polyschides"
367522376;57.05;-6.46;;2004;"Saccorhiza polyschides"
367522948;49.96;-6.30;;2004;"Saccorhiza polyschides"
367523753;50.20;-5.46;;2005;"Saccorhiza polyschides"
367524099;49.50;-2.52;;2012;"Saccorhiza polyschides"
367524463;49.97;-5.17;;2010;"Saccorhiza polyschides"
367524727;58.56;-4.68;;1986;"Saccorhiza polyschides"
367524737;51.73;-5.27;;2011;"Saccorhiza polyschides"
367524741;58.38;-5.19;;2010;"Saccorhiza polyschides"
367525272;57.13;-7.22;;2006;"Saccorhiza polyschides"
367525515;54.03;-4.83;;2009;"Saccorhiza polyschides"
367525724;49.72;-2.25;;2007;"Saccorhiza polyschides"
367525747;49.95;-6.26;;2010;"Saccorhiza polyschides"
367526052;50.78;-0.36;;2012;"Saccorhiza polyschides"
367526959;51.16;-4.67;;1983;"Saccorhiza polyschides"
367527069;56.90;-6.10;;1998;"Saccorhiza polyschides"
367527493;54.06;-4.79;;2009;"Saccorhiza polyschides"
367527828;50.28;-3.93;;2007;"Saccorhiza polyschides"
367527967;50.23;-3.88;;2010;"Saccorhiza polyschides"
367529650;58.01;-5.43;;1996;"Saccorhiza polyschides"
367530035;50.17;-4.26;;2012;"Saccorhiza polyschides"
367530039;50.39;-3.50;;2003;"Saccorhiza polyschides"
367531799;50.23;-5.39;;2003;"Saccorhiza polyschides"
367532325;50.45;-3.51;;2007;"Saccorhiza polyschides"
367532497;50.29;-4.06;;2007;"Saccorhiza polyschides"
367532680;58.01;-5.43;;1996;"Saccorhiza polyschides"
367533381;50.30;-4.11;;2008;"Saccorhiza polyschides"
367533678;50.55;-2.44;;2009;"Saccorhiza polyschides"
367534050;55.23;-6.32;;2008;"Saccorhiza polyschides"
367534394;55.20;-6.65;;2012;"Saccorhiza polyschides"
367535179;49.72;-2.18;;2007;"Saccorhiza polyschides"
367535956;49.69;-2.22;;2010;"Saccorhiza polyschides"
367536138;49.93;-6.26;;2010;"Saccorhiza polyschides"
367536178;50.32;-4.18;;2011;"Saccorhiza polyschides"
367536618;55.66;-5.14;;2006;"Saccorhiza polyschides"
367536627;50.15;-5.02;;2011;"Saccorhiza polyschides"
367536661;50.20;-3.73;;2007;"Saccorhiza polyschides"
367537581;50.10;-5.42;;2008;"Saccorhiza polyschides"
367537654;49.71;-2.23;;2007;"Saccorhiza polyschides"
367538012;51.68;-5.16;;2003;"Saccorhiza polyschides"
367538587;50.39;-5.16;;2011;"Saccorhiza polyschides"
367538628;56.68;-6.50;;2003;"Saccorhiza polyschides"
367538966;54.05;-4.82;;2009;"Saccorhiza polyschides"
367538979;56.85;-5.79;;2003;"Saccorhiza polyschides"
367539193;50.33;-5.18;;2003;"Saccorhiza polyschides"
367539383;49.69;-2.22;;2010;"Saccorhiza polyschides"
367540295;60.34;-1.44;;1987;"Saccorhiza polyschides"
367540528;50.40;-3.50;;2008;"Saccorhiza polyschides"
367540575;56.91;-6.17;;1998;"Saccorhiza polyschides"
367540869;51.63;-4.67;;2010;"Saccorhiza polyschides"
367540873;50.45;-3.48;;2010;"Saccorhiza polyschides"
367541023;57.06;-6.48;;2006;"Saccorhiza polyschides"
367541364;56.70;-6.43;;2003;"Saccorhiza polyschides"
367541383;57.04;-5.78;;2008;"Saccorhiza polyschides"
367541564;51.73;-5.21;;2011;"Saccorhiza polyschides"
367541848;52.00;-5.08;;2007;"Saccorhiza polyschides"
367541931;60.18;-1.11;;2003;"Saccorhiza polyschides"
367543597;50.17;-4.26;;2011;"Saccorhiza polyschides"
367543603;50.19;-4.26;;2011;"Saccorhiza polyschides"
367544191;57.59;-5.73;;2001;"Saccorhiza polyschides"
367544357;49.87;-6.34;;2005;"Saccorhiza polyschides"
367544422;54.11;-4.52;;2005;"Saccorhiza polyschides"
367544484;51.73;-5.23;;2009;"Saccorhiza polyschides"
367544943;55.24;-6.51;;2010;"Saccorhiza polyschides"
367545227;58.01;-5.43;;1996;"Saccorhiza polyschides"
367545249;53.62;-9.86;;2011;"Saccorhiza polyschides"
367545715;56.18;-2.55;;2002;"Saccorhiza polyschides"
367545801;53.28;-6.10;;2008;"Saccorhiza polyschides"
367545903;49.88;-6.33;;2007;"Saccorhiza polyschides"
367546003;52.80;-4.47;;2008;"Saccorhiza polyschides"
367546252;50.31;-4.12;;2008;"Saccorhiza polyschides"
367546259;51.74;-5.28;;2008;"Saccorhiza polyschides"
367546481;57.55;-7.13;;2010;"Saccorhiza polyschides"
367546569;54.39;-5.56;;2003;"Saccorhiza polyschides"
367546704;56.69;-6.45;;2003;"Saccorhiza polyschides"
367546737;50.21;-3.66;;2010;"Saccorhiza polyschides"
367547096;49.48;-2.59;;2012;"Saccorhiza polyschides"
367547107;50.36;-5.17;;2005;"Saccorhiza polyschides"
367547421;51.73;-5.24;;2010;"Saccorhiza polyschides"
367547448;52.94;-4.55;;2005;"Saccorhiza polyschides"
367547485;57.04;-6.46;;2010;"Saccorhiza polyschides"
367547907;50.29;-4.05;;2007;"Saccorhiza polyschides"
367548076;50.05;-5.06;;2011;"Saccorhiza polyschides"
367548522;49.86;-6.39;;2010;"Saccorhiza polyschides"
367548674;55.20;-6.65;;2009;"Saccorhiza polyschides"
367548724;50.30;-4.19;;2012;"Saccorhiza polyschides"
367549140;56.64;-6.47;;2003;"Saccorhiza polyschides"
367549977;50.15;-5.02;;2011;"Saccorhiza polyschides"
367550410;49.73;-2.18;;2007;"Saccorhiza polyschides"
367550596;50.06;-5.06;;2012;"Saccorhiza polyschides"
367551038;49.39;-2.36;;2011;"Saccorhiza polyschides"
367551264;54.08;-4.76;;2009;"Saccorhiza polyschides"
367551272;50.17;-4.26;;2005;"Saccorhiza polyschides"
367552050;58.81;-3.08;;2011;"Saccorhiza polyschides"
367552344;60.64;-0.93;;2011;"Saccorhiza polyschides"
367552547;57.04;-5.78;;2008;"Saccorhiza polyschides"
367552597;50.40;-3.50;;2012;"Saccorhiza polyschides"
367553143;50.61;-1.94;;2007;"Saccorhiza polyschides"
367553669;50.59;-1.94;;2011;"Saccorhiza polyschides"
367553856;57.88;-6.69;;2007;"Saccorhiza polyschides"
367553881;50.45;-3.48;;2010;"Saccorhiza polyschides"
367554644;58.44;-5.03;;2002;"Saccorhiza polyschides"
367555022;50.04;-5.04;;2005;"Saccorhiza polyschides"
367555078;58.20;-6.87;;1982;"Saccorhiza polyschides"
367555852;52.38;-4.10;;2010;"Saccorhiza polyschides"
367555873;54.66;-8.78;;2010;"Saccorhiza polyschides"
367556174;49.23;-2.08;;2011;"Saccorhiza polyschides"
367556199;56.64;-6.18;;2007;"Saccorhiza polyschides"
367556298;51.85;-5.34;;2000;"Saccorhiza polyschides"
367556393;57.22;-7.25;;1984;"Saccorhiza polyschides"
367556749;59.34;-2.91;;1997;"Saccorhiza polyschides"
367556985;52.95;-4.51;;2011;"Saccorhiza polyschides"
367557515;59.12;-3.09;;2011;"Saccorhiza polyschides"
367558237;50.04;-5.03;;2008;"Saccorhiza polyschides"
367558789;52.80;-4.65;;1998;"Saccorhiza polyschides"
367559653;50.28;-3.93;;2003;"Saccorhiza polyschides"
367560431;50.06;-5.06;;2011;"Saccorhiza polyschides"
367561009;50.34;-4.12;;2004;"Saccorhiza polyschides"
367561768;50.56;-2.42;;2007;"Saccorhiza polyschides"
367561818;55.85;-5.37;;2006;"Saccorhiza polyschides"
367562041;52.70;-9.65;;2010;"Saccorhiza polyschides"
367562202;50.65;-1.58;;2009;"Saccorhiza polyschides"
367563123;50.32;-3.57;;2008;"Saccorhiza polyschides"
367563183;52.98;-4.46;;2007;"Saccorhiza polyschides"
367564394;49.92;-6.34;;2009;"Saccorhiza polyschides"
367564444;56.82;-6.21;;2012;"Saccorhiza polyschides"
367564855;57.44;-6.63;;1988;"Saccorhiza polyschides"
367564893;58.56;-4.68;;1986;"Saccorhiza polyschides"
367565252;50.30;-4.10;;2011;"Saccorhiza polyschides"
367565668;51.60;-4.91;;2009;"Saccorhiza polyschides"
367565743;50.17;-4.26;;2005;"Saccorhiza polyschides"
367566114;57.45;-6.13;;2011;"Saccorhiza polyschides"
367566714;56.69;-6.47;;2003;"Saccorhiza polyschides"
367566743;50.31;-3.60;;2006;"Saccorhiza polyschides"
367566793;50.44;-5.07;;2011;"Saccorhiza polyschides"
367567280;49.86;-6.39;;2010;"Saccorhiza polyschides"
367567714;49.90;-6.28;;2009;"Saccorhiza polyschides"
367569547;55.27;-6.17;;2006;"Saccorhiza polyschides"
367569992;50.44;-5.07;;2004;"Saccorhiza polyschides"
367570376;50.48;-5.04;;2003;"Saccorhiza polyschides"
367570495;56.87;-5.76;;2003;"Saccorhiza polyschides"
367570822;50.49;-3.50;;2007;"Saccorhiza polyschides"
367570863;50.56;-2.46;;2009;"Saccorhiza polyschides"
367570985;50.32;-4.15;;2012;"Saccorhiza polyschides"
367571316;53.06;-4.35;;2010;"Saccorhiza polyschides"
367571351;52.94;-4.55;;2009;"Saccorhiza polyschides"
367571431;53.68;-10.13;;2012;"Saccorhiza polyschides"
367571489;50.40;-3.50;;2009;"Saccorhiza polyschides"
367571664;50.35;-4.16;;2011;"Saccorhiza polyschides"
367572450;50.59;-1.95;;1995;"Saccorhiza polyschides"
367572687;53.40;-6.06;;2010;"Saccorhiza polyschides"
367573760;50.60;-1.94;;2009;"Saccorhiza polyschides"
367574263;51.73;-5.24;;2012;"Saccorhiza polyschides"
367574562;50.56;-2.42;;2011;"Saccorhiza polyschides"
367574686;55.22;-6.63;;2008;"Saccorhiza polyschides"
367574741;56.62;-6.49;;2003;"Saccorhiza polyschides"
367574916;50.32;-4.15;;2012;"Saccorhiza polyschides"
367575032;50.61;-2.23;;1996;"Saccorhiza polyschides"
367576636;58.89;-2.66;;2011;"Saccorhiza polyschides"
367577013;50.30;-4.11;;2008;"Saccorhiza polyschides"
367577253;53.40;-6.06;;2011;"Saccorhiza polyschides"
367577728;51.73;-5.27;;2003;"Saccorhiza polyschides"
367577971;50.45;-3.46;;2011;"Saccorhiza polyschides"
367578727;57.56;-5.74;;2000;"Saccorhiza polyschides"
367579163;55.73;-5.59;;2009;"Saccorhiza polyschides"
367579244;50.28;-4.04;;2009;"Saccorhiza polyschides"
367579519;51.71;-5.11;;2008;"Saccorhiza polyschides"
367579730;56.89;-6.11;;2011;"Saccorhiza polyschides"
367580177;58.23;-6.94;;1982;"Saccorhiza polyschides"
367581520;56.18;-2.56;;2006;"Saccorhiza polyschides"
367582335;50.20;-4.33;;2005;"Saccorhiza polyschides"
367582468;50.33;-3.51;;2005;"Saccorhiza polyschides"
367582800;50.35;-4.16;;2011;"Saccorhiza polyschides"
367583554;57.05;-6.47;;2007;"Saccorhiza polyschides"
367583940;50.28;-3.93;;2003;"Saccorhiza polyschides"
367583962;55.21;-6.66;;2008;"Saccorhiza polyschides"
367584102;50.29;-3.97;;2006;"Saccorhiza polyschides"
367585009;55.31;-6.25;;2010;"Saccorhiza polyschides"
367585110;53.69;-10.12;;2010;"Saccorhiza polyschides"
367585126;57.30;-7.20;;2007;"Saccorhiza polyschides"
367585619;50.04;-5.61;;2010;"Saccorhiza polyschides"
367585769;49.95;-6.26;;2010;"Saccorhiza polyschides"
367586439;56.83;-6.21;;2012;"Saccorhiza polyschides"
367586744;55.28;-6.25;;2005;"Saccorhiza polyschides"
367586760;55.28;-6.25;;2005;"Saccorhiza polyschides"
367587032;56.19;-2.56;;2002;"Saccorhiza polyschides"
367587951;50.57;-2.05;;2009;"Saccorhiza polyschides"
367588114;50.39;-3.50;;2003;"Saccorhiza polyschides"
367588479;54.66;-8.81;;2009;"Saccorhiza polyschides"
367588494;50.20;-3.72;;2007;"Saccorhiza polyschides"
367588679;50.22;-3.98;;2009;"Saccorhiza polyschides"
367589279;50.43;-3.55;;2012;"Saccorhiza polyschides"
367589346;51.71;-5.13;;2004;"Saccorhiza polyschides"
367589760;50.06;-5.06;;2012;"Saccorhiza polyschides"
367590353;52.90;-4.64;;2009;"Saccorhiza polyschides"
367590365;54.47;-8.44;;2011;"Saccorhiza polyschides"
367590568;55.60;-5.68;;2012;"Saccorhiza polyschides"
367590881;49.44;-2.36;;2008;"Saccorhiza polyschides"
367590971;50.60;-1.94;;2005;"Saccorhiza polyschides"
367591381;50.30;-4.11;;2011;"Saccorhiza polyschides"
367591550;49.86;-6.39;;2009;"Saccorhiza polyschides"
367591767;49.93;-6.24;;2010;"Saccorhiza polyschides"
367592001;56.61;-6.52;;2003;"Saccorhiza polyschides"
367592019;51.79;-9.94;;2007;"Saccorhiza polyschides"
367592113;56.61;-6.50;;2010;"Saccorhiza polyschides"
367592315;54.56;-8.46;;2011;"Saccorhiza polyschides"
367592825;51.81;-9.79;;2007;"Saccorhiza polyschides"
367593233;59.38;-2.87;;1997;"Saccorhiza polyschides"
367594331;50.21;-3.78;;2009;"Saccorhiza polyschides"
367595146;49.43;-2.34;;2010;"Saccorhiza polyschides"
367595165;49.90;-6.29;;2010;"Saccorhiza polyschides"
367595273;54.58;-8.42;;2009;"Saccorhiza polyschides"
367595463;54.38;-5.56;;2003;"Saccorhiza polyschides"
367596439;49.94;-6.24;;2008;"Saccorhiza polyschides"
367596488;54.10;-4.76;;2009;"Saccorhiza polyschides"
367596544;50.71;-2.84;;2012;"Saccorhiza polyschides"
367596927;52.13;-6.90;;2009;"Saccorhiza polyschides"
367597008;52.80;-9.49;;2008;"Saccorhiza polyschides"
367597380;50.05;-5.06;;2011;"Saccorhiza polyschides"
367597918;50.32;-4.24;;2005;"Saccorhiza polyschides"
367598005;50.30;-4.20;;2011;"Saccorhiza polyschides"
367598242;49.86;-6.38;;2005;"Saccorhiza polyschides"
367598914;49.73;-2.16;;2007;"Saccorhiza polyschides"
367600695;55.22;-6.63;;2009;"Saccorhiza polyschides"
367600866;50.55;-2.44;;2011;"Saccorhiza polyschides"
367601005;49.94;-6.24;;2004;"Saccorhiza polyschides"
367601132;50.33;-3.53;;2009;"Saccorhiza polyschides"
367601350;57.53;-6.64;;2012;"Saccorhiza polyschides"
367601549;50.30;-4.11;;2009;"Saccorhiza polyschides"
367601636;50.33;-4.14;;2011;"Saccorhiza polyschides"
367601770;50.05;-5.56;;2011;"Saccorhiza polyschides"
367602992;49.86;-6.39;;2006;"Saccorhiza polyschides"
367603300;50.30;-4.08;;2010;"Saccorhiza polyschides"
367603548;51.73;-5.22;;2011;"Saccorhiza polyschides"
367604173;50.45;-3.46;;2011;"Saccorhiza polyschides"
367605173;57.22;-7.29;;1984;"Saccorhiza polyschides"
367605204;51.96;-5.13;;2012;"Saccorhiza polyschides"
367605370;51.61;-8.54;;2011;"Saccorhiza polyschides"
367606870;57.35;-6.49;;2011;"Saccorhiza polyschides"
367607019;50.03;-5.14;;2007;"Saccorhiza polyschides"
367607433;50.59;-4.94;;2012;"Saccorhiza polyschides"
367608147;50.60;-1.94;;2009;"Saccorhiza polyschides"
367608388;58.81;-3.02;;2011;"Saccorhiza polyschides"
367608484;55.74;-4.91;;2004;"Saccorhiza polyschides"
367608680;52.80;-4.65;;1998;"Saccorhiza polyschides"
367608761;55.21;-6.66;;2008;"Saccorhiza polyschides"
367608834;54.38;-5.56;;2008;"Saccorhiza polyschides"
367609768;49.86;-6.38;;2010;"Saccorhiza polyschides"
367610254;57.87;-5.45;;1989;"Saccorhiza polyschides"
367610506;51.17;-4.68;;2009;"Saccorhiza polyschides"
367611082;50.55;-2.44;;2011;"Saccorhiza polyschides"
367611147;50.61;-2.24;;2009;"Saccorhiza polyschides"
367611292;57.05;-6.30;;2004;"Saccorhiza polyschides"
367611689;49.88;-6.32;;2006;"Saccorhiza polyschides"
367611825;49.72;-2.16;;2007;"Saccorhiza polyschides"
367612088;57.66;-7.44;;2002;"Saccorhiza polyschides"
367612113;51.76;-5.16;;2011;"Saccorhiza polyschides"
367612400;50.22;-3.98;;2008;"Saccorhiza polyschides"
367612461;57.57;-5.79;;2009;"Saccorhiza polyschides"
367612840;50.45;-3.50;;2011;"Saccorhiza polyschides"
367613565;50.22;-3.98;;2008;"Saccorhiza polyschides"
367614317;50.59;-4.87;;2012;"Saccorhiza polyschides"
367614686;54.05;-4.79;;2011;"Saccorhiza polyschides"
367616364;49.94;-6.24;;2006;"Saccorhiza polyschides"
367617303;51.73;-5.27;;2009;"Saccorhiza polyschides"
367617407;50.29;-4.05;;2011;"Saccorhiza polyschides"
367617516;50.06;-5.06;;2010;"Saccorhiza polyschides"
367617751;58.01;-5.42;;1996;"Saccorhiza polyschides"
367617909;50.14;-5.04;;2011;"Saccorhiza polyschides"
367618219;49.71;-2.16;;2007;"Saccorhiza polyschides"
367618484;50.19;-4.26;;2008;"Saccorhiza polyschides"
367618713;50.58;-1.98;;1995;"Saccorhiza polyschides"
367619853;50.17;-4.26;;2012;"Saccorhiza polyschides"
367620216;53.55;-10.22;;2010;"Saccorhiza polyschides"
367620294;50.32;-4.18;;2008;"Saccorhiza polyschides"
367620300;49.95;-6.26;;2010;"Saccorhiza polyschides"
367620963;49.92;-6.27;;2010;"Saccorhiza polyschides"
367621092;50.45;-3.46;;2011;"Saccorhiza polyschides"
367621318;50.19;-4.26;;2008;"Saccorhiza polyschides"
367621572;50.33;-3.54;;2011;"Saccorhiza polyschides"
367621849;56.82;-6.21;;2010;"Saccorhiza polyschides"
